miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-10a-5p	3523.384961	5027.336355	4747.428571	8839.969653	3239.821465	3892.565352	1797.198573	6165.21586	3786.865695	1262.575312	4774.86843	3462.259737	2472.241436	4375.451285	5814.695674	1734.996463	1128.555784	2272.324321	8582.012435	3918.051525	4341.319417	3112.824757	2484.923478	2552.555855	2694.510747	1454.435798	1387.335294	3047.382127	6852.621643	4627.523359	5203.598814	1474.457259	5115.624907	4109.046492	2876.861861	2840.917281	2405.411732	3657.302951	640.643181	5522.902064	3253.565133	5857.444118	4066.608301	6643.101901	1286.92995	2872.790582	7901.890545	3418.317448	1372.978306	4288.830123	5750.749987	12489.6462	5963.244502	17753.55861	7380.185133	6212.93083	13267.14151	6404.833688	3780.506603	4592.035663	6471.949199	11771.53003	5605.796515	13015.10689	4618.03125	9135.249104	6795.839673	4756.283658	2465.80926	12021.78886	4968.103856	5265.395762	11714.10989	6252.100737	4750.344988	5847.700905	8860.838182	12165.9329	4024.305808	11456.84832	7455.132173	14886.88241	3357.335507	8624.003833	8044.808113	7777.929049	4876.144965	12911.60336	5334.733091	3727.966374	9708.004575	8558.944279	19140.34947	10428.34828	12865.73446	5035.22337	6283.849834	8990.431081	7191.777061	5083.729416
hsa-miR-10b-3p	12.145497	7.404593	3.265306	22.074871	8.695446	3.585613	0.888932	8.447204	7.038315	7.9946	5.22027	1.894015	5.498315	6.701709	11.653227	7.671072	3.279923	5.484364	6.21937	12.052346	6.619885	2.468536	5.377398	0.854055	6.707859	10.166853	0.212618	3.971106	6.039215	9.48613	8.068291	3.320494	11.534391	15.567312	5.180326	9.570674	3.53062	3.515352	0.852827	6.727264	7.979795	7.697758	5.696329	23.300241	1.723864	3.228372	5.683645	20.699434	7.113877	4.835856	8.559238	22.110368	3.085706	8.664064	7.029056	7.078278	6.894357	8.243652	6.193202	6.985691	7.351494	4.572483	12.558994	6.240916	11.769529	7.441189	11.962208	12.642966	6.862326	16.237055	10.83836	8.823761	8.23717	5.58938	11.378072	3.763432	8.781632	7.739481	5.536499	5.589989	12.490304	10.8312	6.6188	11.347537	11.728508	11.253788	8.351834	20.668079	11.407584	7.422816	14.902563	13.650072	15.326099	10.989227	14.712449	5.88958	14.839593	12.823324	9.744769	7.254055
hsa-miR-10b-5p	20571.85288	24589.25248	11616.65306	38881.42978	41315.14041	19610.09294	2471.675843	18239.49858	14732.20211	9713.435569	15568.89376	12402.72161	7823.599459	14225.05149	16812.69397	16648.72858	4497.167528	15947.51822	12864.52682	13214.98206	13140.24752	8921.291577	11099.79657	9385.420137	22508.60236	14936.45332	1431.772548	6920.53355	11737.7174	19387.18091	21313.28453	3582.021961	27685.97303	36344.78774	15383.78852	13178.95091	8022.275862	11336.16604	1550.779499	21991.06292	14720.52808	16691.85544	19826.06833	54552.96035	4531.505123	15533.31565	22543.50154	49529.86411	12237.57618	21988.18462	18513.34308	52862.76074	15082.45361	52212.96116	46909.11289	28761.57312	38600.30758	28823.44883	10273.98897	12214.07405	22428.57262	27351.61151	9354.656114	23740.22813	26428.47755	27925.14225	19259.48271	26160.9649	12574.49414	32847.40495	19124.8539	28436.22544	23861.70071	16140.1696	23448.81845	7715.841548	26971.48914	21368.31117	14591.15	20929.57911	31092.09905	31381.89712	13730.79821	39658.64612	28186.44583	24991.0634	16181.21304	41725.88295	36261.17843	19916.27064	26654.76042	47557.11926	50865.37106	25497.88394	43443.10511	25267.58942	36560.92898	37004.42068	27898.17677	44306.34443
hsa-miR-1178-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1179	1.428882	5.489613	0.979592	0.270858	18.158141	5.634535	50.669133	0.496895	2.765052	0.76139	16.033683	0.710256	1.332925	12.63751	7.680536	0.500287	1.31197	1.198265	0.35881	0.623397	0	4.791865	0.283021	11.316225	1.117976	0	0.212618	4.632957	4.781045	2.086948	0.896477	8.538411	0.490825	0.724061	0.485655	0.26221	1.647623	0	10.916177	4.909085	0.625866	0.36656	0	1.013053	0.795629	9.685118	33.831222	7.43886	0	26.827494	13.944823	3.754591	5.221963	14.015398	66.397549	33.067175	16.78626	17.942067	21.58773	24.693604	7.906321	11.431208	9.867781	8.177752	14.33468	13.691787	11.853461	13.907261	23.299991	14.486002	24.528918	19.669634	7.893953	16.466015	23.172415	19.623609	15.841375	7.872921	25.788425	7.562926	33.881747	15.645066	17.44956	21.323394	8.766764	12.504208	16.571098	10.408386	8.515521	2.569437	16.257342	15.041164	22.380968	24.965818	44.65357	18.220889	16.036335	18.914401	35.410573	43.524343
hsa-miR-1180-3p	16.908437	22.724444	33.306123	55.25489	80.305016	43.027339	49.557967	19.254655	19.606739	34.643255	59.100905	25.332453	37.655113	99.376799	68.065441	20.011493	41.064631	46.594055	14.113186	38.23503	21.624953	37.608882	23.207714	75.156811	19.937255	33.953462	40.61012	27.135886	23.779408	40.980078	46.168548	150.212803	34.112348	50.141229	10.360652	17.699193	36.483077	50.219283	187.621806	29.272691	25.816979	50.401987	30.760169	36.80763	46.942113	41.277051	47.634359	181.766904	30.162839	73.919539	28.755191	47.766737	32.281226	76.065385	44.228987	92.862763	39.717493	54.311126	69.186898	74.243272	106.388585	41.152344	366.902029	42.610391	85.857205	35.12241	57.418602	48.745656	63.197235	99.650951	106.529654	40.074582	33.6351	41.240572	45.096016	48.924613	63.537686	34.027034	59.298812	37.979047	70.491255	76.871432	67.391406	59.605746	46.67709	44.233631	63.765585	57.246126	62.018702	25.694362	87.044522	49.47065	58.020226	65.188514	65.302617	63.86514	56.007498	69.085648	85.232421	77.927246
hsa-miR-1181	0.238147	0.638326	0	0.406287	0	0.128058	1.555631	0.124224	1.50821	0.190348	0	0	0	0	0	0	0	0.046087	0.119603	0.831196	0.220663	0.290416	0.283021	0	0	0	0.637855	0	0	0	0.224119	0	0	0.181015	0	0.131105	0.117687	0.167398	0.511695	0	0.469401	0.36656	0	0	0.26521	0	0.27065	0	0	0.345417	0.192342	0.208588	0.237362	0.127413	0.216279	0.105646	0	0.24246	0.353898	0.162458	0.138707	0	0.897071	0.430408	1.207129	0.148824	0	0	0	0.159187	0.42783	0.183828	0	0	0	0.403225	0	0	0	0	0	0.150433	0.20057	0.124698	0.23694	0	0	0.148691	0.16067	0.570986	0.846735	0.086943	0	0	0	0	0.239348	0.160292	0.13725	0.574576
hsa-miR-1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1193	0	0	0	0	0	0	0	0	0	0	0	0.236752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092174	0	0	0	0	0	0	0	0.191827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151064	0	0	0.172189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-122-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-122-5p	0	0.127665	0	0	0	0	0.444466	0.248448	0	0.190348	0	0	0.166616	0	0	0	0	0.368696	0	0	0	0	0	0	0.372658	0	0	0	0	0	0	0.316238	0	0	0.32377	0.131105	0.117687	0	0	0	0	0	0	0	0	0	0	0	0.284555	0.115139	0	0	0	0.127413	0.216278	0	0	0.24246	0	0	0	0	0.897071	0	0	0	0	0	0	0	0	0	0	0	0.138757	0	0	0	0	0	0	0.150433	0.20057	0.124698	0	0	0.132569	0	0.48201	0	0	0	0	0.106692	0	0	0	0	0	0
hsa-miR-1224-3p	0	0	0	0	0	0	0	0	0	0	0.186438	0	0	0	0.264846	0	0	0.046087	0	0	0	0	0	0.213514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1224-5p	0	0.510661	0.326531	3.792003	1.022994	0.512231	1.111165	0.621118	0.251368	0.380696	3.728764	0.710256	0.833079	0.574431	2.383614	0.333525	3.017529	0.46087	0.35881	0.415598	0.441326	0.145208	1.698126	4.483788	0.186329	1.150965	0.425236	0.661851	1.006536	2.845839	1.120596	0.158119	0	2.534215	0.32377	0.917735	1.059186	1.841375	0.682261	0.727272	0.782333	4.765279	1.139266	1.350738	6.099822	0	0	10.996576	0.284555	0.805976	0.096171	0	1.424172	1.274128	0.108139	0.633876	0.449632	0.24246	0.707795	0.324916	1.941903	0.326606	5.382426	0.215204	0.905348	0	1.522462	0.140477	0.957534	2.54699	1.28349	0	0.343215	0.453192	0.138757	1.478491	0.688756	0.400318	0.728486	0.493233	0.717833	0.752166	1.604558	0.374094	0.23694	0.156303	0.265138	0.148691	0.16067	0.856479	0.846736	1.304147	1.337992	0.426767	1.634717	1.472395	1.436089	0.480876	0.41175	0.143644
hsa-miR-1225-3p	0	0	0	0.135429	0	0.128058	0	0	0	0	0	0	0	0.191477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324916	0	0	2.691213	0	0	0	0	0	0.319178	0	0	0.183828	0	0.151064	0.138757	0	0	0.133439	0	0	0.4307	0	0	0	0.11847	0	0	0.148691	0	0	0.169347	0.086943	0	0	0	0	0	0	0	0
hsa-miR-1225-5p	0.238147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212618	0.220617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337685	0	0	0	0	0	0.345417	0	0.208588	0	0.127413	0.216279	0.211292	0	0	0	0	0	0.163303	2.691213	0	0.150891	0.297648	0	0.140477	0	0.318374	0.28522	0	0	0.151064	0.277514	0	0.516567	0	0	0	0	0	0.20057	0.124698	0	0.156303	0.132569	0.297382	0	0	0	0.434715	0	0.106692	0.172075	0.184049	0	0.160292	0	0.143644
hsa-miR-1226-3p	0.238147	0.893657	1.632653	1.625144	1.022993	0.896404	0.888932	0.372671	0.502737	1.713129	1.305067	1.420512	0.999694	1.148864	0.529692	1.167337	1.049576	1.244351	0.837223	1.246794	0.882651	1.161664	2.830209	0.854055	0.745318	1.342792	1.27571	0.441234	0.377451	1.138335	2.017072	0.474356	0.98165	1.448123	0.485655	1.179946	0.470749	0.502193	3.411306	0.90909	0.9388	0.73312	2.278531	0.506527	0.928234	0.922392	0.811949	1.617143	2.276441	0.921115	0.961712	0.834354	0.712086	0.891889	1.946507	2.007273	0.299755	0.969842	1.23864	1.787037	1.248366	0.816515	7.176568	0	0.603565	0.446471	0.326241	0.280955	0.797945	1.114308	0.99827	0.367657	0	0.755322	0.277514	0.537633	0	0	0.437092	0.493234	1.004967	0.150433	0.601709	0.498793	0.829289	0.625211	0.795413	0.594765	0.803351	1.141972	1.524126	1.043317	0	0.640149	0.774339	0.368099	0.478697	0.480875	0.960752	1.22098
hsa-miR-1226-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138707	0	0	0	0	0	0	0	0	0	0	0	0.171608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1227-3p	0	0.25533	0	0.406286	0	0.128058	0.666699	0	0.251368	0.571043	0	0	0.166616	0	0	0	0.262394	0.046087	0	0.207799	0	0.145208	0	0	0	0.191827	0.212618	0.220617	0.125817	0	0	0.316238	0.245413	0.181015	0	0	0.117687	0	0.511696	0	0	0	0	0	0	0	0	0	0	0	0.288513	0	0	0	0	0.105646	0.149877	0	0	0.324916	0.138707	0	0	0	0.301783	0.148824	0.108747	0.421432	0	0.159187	0.28522	0	0	0	0.138757	0.403225	0.344378	0	0	0.164411	0.143567	0.4513	0.601709	0	0	0.156303	0.132569	0	0.16067	0.285493	0	0	0.364907	0	0.258113	0	0	0.160292	0.13725	0.071822
hsa-miR-1228-3p	0.238147	0	0.653061	0.541715	0	0.128058	0	0.372671	1.508211	0	0	0.710256	0	0.382955	0	0.500287	1.049575	0.230435	0.71762	0.415598	0.661989	0	0.283021	0	0.372659	1.726447	0.212618	0.441234	0.251634	0.189723	0.224119	0.790593	0.490826	0.543046	0.485655	1.04884	0.706123	0	0.170565	0.363636	0	0.36656	0	0.337684	0	0.230598	0	0.323429	0	0.115139	0.096171	0	0.237362	0.637064	0	0.211292	0.299754	0.484921	0.176949	0.324916	0	0	0	0	0.150891	0.148824	0.326242	0.561909	0	0.159187	0.14261	0.183828	0.514823	0.151064	0.138757	0.268816	0.172189	0.133439	0.145697	0.164411	0.143567	0	0.40114	0.249396	0.11847	0.156303	0.397707	0	0.16067	1.141972	0	0.347773	0	0.106692	0.086038	0	0.239348	0.160292	0.2745	0.071822
hsa-miR-1228-5p	0.238147	0	0	0.135429	0	0.128058	0.222233	0.124224	0.251368	0.190348	0	1.894015	0.166616	0	0	0.166762	0	0.184348	0.837223	0	0	0	0.283021	0	0	0.959137	0.212618	0.441234	0.377451	0	0.224119	0.316238	0.736239	0	0.161885	0.393315	0.117687	0	0	0	0.312933	0.18328	0	0.337685	0.132605	0	0	0	0.56911	0	0	0.625765	0	0.127413	0.108139	0	0.449631	0	0	0.324916	0	0	0	0	0	0	0.434989	0.140477	0.159589	0	0	0	0	0	0	0	0.172189	0.133439	0	0	0	0.150433	0.40114	0.623491	0.23694	0.156303	0.265138	0	0.48201	0	0.169347	0	0.486543	0.106692	0.086038	0	0	0	0.274501	0.071822
hsa-miR-1229-3p	0	0.127665	0.326531	0.541715	1.022993	0.256115	0.222233	0.248448	0.251368	0.380696	0	0.710256	0.166616	0	0	0.333524	0	0.276522	0.35881	0	0	0.145208	0.283021	1.70811	0.372658	0.191827	0.637854	0	0.125817	0	0.896476	0.316238	0	0.181015	0.161885	0.131105	0.117687	0.167398	0.34113	0.545454	0.156467	0.18328	0	0.168842	0.397815	0	0	0.646857	0.56911	0.230278	0.096171	0.208588	0	0.254825	0.216278	0.950814	0.899263	0.48492	0	0.162458	0.693537	0.653212	2.691213	0	0.452673	0	0	0	0.319178	0.159187	0.28522	0.367656	0.343215	0	0.416271	0.134408	0.344378	0	0.437091	0.493234	0.574267	0.300866	0.20057	0.498792	0.35541	0	0.530276	0.446073	0.16067	0.856479	0	0.173886	0	0	0	0.184049	0	0.320584	0.2745	0.430934
hsa-miR-1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1234-3p	0	0.127665	0	0.135429	0	0	0	0	0	0	0	0	0	0	0	0	0.131197	0.092174	0.119603	0	0	0	0.283021	0	0.186329	0.191827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181818	0.156467	0	0	0	0	0	0	0	0.56911	0	0	0	0	0	0	0.105646	0	0	0	0.162458	0	0.326606	0	0	0	0	0	0	0	0	0.28522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11847	0	0	0.148691	0	0.285493	0.169347	0.086943	0	0.106692	0	0	0.239348	0	0.13725	0.071822
hsa-miR-1236-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125817	0	0	0	0	0	0	0	0	0	0	0	0.156467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1237-3p	0	0.127665	0	0	0	0	0	0	0.251368	0	0	0.236752	0.166616	0.191477	0	0	0	0	0.239207	0.207799	0.220663	0	0.283021	0	0.186329	0	0	0	0	0	0	0	0	0	0	0.131105	0	0	0	0.181818	0.156467	0	0	0	0	0	0	0	0	0.115139	0	0	0	0.127413	0.108139	0	0	0	0.176949	0.162458	0.138707	0	0.897071	0	0.150891	0	0	0.140477	0	0	0	0	0	0	0	0.134408	0	0.133439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071822
hsa-miR-1238-3p	0.238147	0	0	0.135429	0.255748	0	0	0.124224	0	0	0	0	0	0.191477	0	0	0	0.046087	0.119603	0.415598	0	0.145208	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131105	0.117687	0	0.170565	0.181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24246	0	0	0.138707	0	0	0	0	0	0	0	0	0	0	0	0.171608	0	0	0	0	0	0.145697	0	0	0.150433	0	0	0	0	0	0	0.16067	0	0.338694	0	0	0	0.086038	0	0.239348	0	0	0.143644
hsa-miR-1243	0	0	0	0	0	0	0.222233	0	0	0.190348	0	0	0	0	0	0	0	0	0.119603	0	0	0.145208	0.283021	0	0	0	0	0	0	0	0.224119	0	0	0	0	0.131105	0	0.167398	0	0	0	0	0	0	0	0	0	0	0	0	0.096171	0	0	0	0	0.105646	0.149877	0.48492	0.530847	0	0	0	0	0	0	0.148824	0	0	0	0	0	0	0	0	0.138757	0	0.344378	0	0	0	0	0	0	0	0.11847	0	0.132569	0	0.16067	0	0	0	0	0	0	0.368099	0.239348	0	0.13725	0
hsa-miR-1245a	0	0	0.326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181818	0.156467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162458	0.138707	0	0	0	0	0	0	0	0	0	0	0	0	0.151064	0	0	0	0	0	0	0	0	0.20057	0.124698	0	0.156303	0	0	0.16067	0	0	0	0	0	0	0	0	0	0	0.071822
hsa-miR-1246	0	0	0	0	0	0	0	0	0.251368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220617	0.125817	0	0	0.158119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162458	0.138707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134408	0.172189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p	0	11.745218	7.510204	1.489715	2.557484	0.384173	2.000097	2.732919	16.087579	0.951738	0	9.233324	1.832771	0	5.826613	0.166762	0	33.505319	2.631271	1.662392	2.206628	3.339785	2.264167	0	1.304306	0.191827	2.126184	0	2.767974	0.758891	0.672358	0.158119	3.68119	1.448122	0.32377	2.359892	1.059186	0	0	6.727265	0.312934	0.54984	0	0	0.663025	1.383588	0.27065	0	1.13822	0	13.271627	0.625765	23.736196	14.270223	6.596498	7.923445	17.535649	6.54643	10.26302	10.23485	1.941903	20.739475	74.456891	12.91224	7.242786	8.780602	11.744714	9.833417	22.821223	20.853474	14.831438	2.20594	9.266814	7.251089	9.296718	10.349437	6.715365	12.40986	7.284867	11.179979	4.163434	6.919933	6.21766	24.565547	4.857261	20.944548	12.328897	14.125666	7.71217	13.989153	7.789977	6.781565	9.244312	3.200746	5.936603	5.889579	3.590224	4.808747	6.039012	6.894945
hsa-miR-1248	0	0.127665	0.979592	0	0	0.384174	0.666699	0.124224	1.005473	0.190348	0	0.947008	0	1.148863	0	0.833812	0	0.875654	0.598016	0	0	0.290416	0	0.213514	1.490634	0.959136	0.212618	2.20617	1.383987	0.189723	0.448238	0	0.245413	0.36203	0.161885	0.26221	0	0	0	0	0	0	0	0	0	0	0	0.646858	0.56911	0	0	0.417176	0	0.127413	9.624399	0.52823	4.796072	0.48492	1.769486	1.137206	0.277414	1.959636	8.97071	2.367244	2.716044	0.446472	0.869977	0.421432	1.117123	0.477561	1.4261	2.389767	0.85804	3.776606	0.277514	0.80645	1.72189	0	1.01988	1.150878	0.717834	0	0.802279	0.124698	0	0.468908	0	0.297382	0	0.285493	0	0.173886	0	0	0.086038	0	0	0.160292	0.2745	0.430933
hsa-miR-1249	0.476294	2.170311	0.653062	0.541715	0.255748	0.896403	0.666699	0.745342	2.262314	0.951739	0.745752	1.894015	0.666463	0.574432	2.118768	0.667049	0.524788	0.599133	1.07643	1.870191	0.882652	1.016456	0.566042	0.213514	0.558988	2.301929	1.063091	1.103085	1.635621	0.379446	0.896477	0.316238	0.736238	0.724061	0.64754	0.393315	2.118372	0.502193	0.170565	1.090908	0.4694	0.36656	0.569633	0.675369	0.663024	0.691794	0.5413	0.646858	0.56911	0.460557	1.731081	1.25153	2.136258	1.274128	0.865114	0.950813	1.64865	2.667063	2.300331	1.299664	1.803195	0.979818	3.588284	1.07602	4.074068	1.488239	0.217495	1.826207	1.276712	2.706176	2.99481	2.022111	1.201254	2.114901	0.971299	1.881716	2.582833	0.667196	1.019881	1.150878	0.574266	1.654766	1.002849	1.371681	1.066228	2.031934	1.458257	0.892147	1.606701	3.140423	1.016084	2.260521	1.581264	0.746842	0.344151	2.208592	2.154135	1.763208	1.647004	1.508269
hsa-miR-1250-5p	0.476294	0.127665	0.326531	0.135429	0.767244	0.256115	0	0.248448	0	0	0	0	0.166616	0.957387	0	0	0.262394	0.645219	0	0.623397	0	0.290416	0.283021	0	0	0.191827	0.212618	0.441234	0.125817	0.569168	0.448238	0.316237	0.981651	0.543046	0	0.131105	0.235375	0.334796	3.923001	0.545454	0.312934	0	0	0.168842	0.397815	0	0	2.910858	0	1.151394	0.096171	0	0	0.127413	0.108139	0.422584	0.299754	0.24246	0	0.649832	0.416122	0	0	0	0.603565	0.148824	0.217494	0	0.159589	0.318374	0.42783	0.183828	0.343215	0.453193	0.277514	0.268816	0.172189	0.133439	0.582789	0	0.143567	0	0	0.374094	0.473879	0.156303	0.530275	0.148691	0.482011	0	0.846737	0	0	0.213383	0	0	0	0	0.686251	0.287289
hsa-miR-1251-5p	38.579815	34.852658	85.551021	221.154987	586.175465	1083.366877	402.019565	48.571418	52.033268	119.918959	212.353095	71.499072	160.950614	277.642308	235.448164	84.381795	168.588026	312.747041	37.316218	80.002642	44.573881	155.082187	71.604286	603.176102	88.879165	67.139609	233.88028	83.172595	81.906853	153.106119	109.146034	231.485836	106.018228	253.240354	37.557367	42.740275	135.575825	281.897573	432.212412	143.272546	137.847019	130.128769	140.699294	34.950364	69.617541	20.523226	52.235405	1770.448455	150.245087	782.027281	39.911053	37.545908	90.672268	236.223152	307.872682	186.993278	131.892052	72.980577	178.187228	219.968029	56.315208	80.345052	290.650997	103.297915	164.320731	69.500698	102.983743	83.443572	94.636263	120.822798	249.567464	86.215501	105.195491	74.1726	86.306838	187.36514	104.518632	39.097731	113.643914	122.157714	134.665575	131.629165	96.273436	101.254951	96.671331	94.563062	135.485297	102.002186	89.81465	67.090834	114.986832	40.60245	41.964315	33.074371	45.169794	39.57062	15.557637	206.295194	171.15109	152.837954
