miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-10b-3p	10.58038	8.810229	6.463308	7.682866	33.753367	27.058984	13.601778	15.255064	10.594575	19.569772	23.601471	8.265521	38.587416	4.078319	45.199959	27.719887	17.836341	13.56406	6.73676	22.199189	23.208426	22.732819	24.673436	27.417303	20.410465	32.643468	11.810246	33.73021	13.707684	8.265838	5.119476	15.015906	5.550012	9.09391	8.183381	19.625723	53.749315	21.259859	12.222868	33.674304	26.918009	21.646909	6.276092	21.614804	23.80572	7.030063	27.572961	13.980893	30.645728	4.735887	34.8073	50.766622	45.852394	59.529737	38.880203	48.511911	34.124286	44.454769	31.652557	52.901358	40.525812	53.813601	39.246099	50.789357	24.742639	48.117251	42.000166	46.917907	46.903028	52.976118	38.283603	44.039079	25.064014	29.550278	40.793426	53.368892	58.130493	49.312112	58.806233	58.837005	36.676466	44.911139	10.539484	48.887105	49.047229	62.00812	44.030021	64.355516	45.470429	43.232343	58.520666	42.294776	46.344071	34.962744	58.990963	41.026223	42.593941	43.994572	72.309603	54.789124
hsa-miR-10b-5p	57929.41207	22506.07228	34797.14271	40623.08855	94189.42389	48033.67112	86208.87612	79334.63296	64407.79097	107482.6068	97812.992	35432.29184	127491.3893	27290.9367	298625.5366	154677.5329	75001.37035	70675.97219	30168.32915	93862.78883	107127.4816	106261.2748	106761.6482	95149.22348	66489.77597	148172.6912	67948.76716	155416.8115	84542.36667	40818.48336	22002.6536	76457.03673	29779.82484	53869.59515	26165.85054	66132.85725	188460.5201	85845.89437	33546.88723	130438.8478	102340.9007	110882.4957	45164.4707	89526.5474	105518.8642	23803.79096	111177.8581	63121.19656	176607.5273	40739.04459	238305.2988	355827.3679	321015.5925	189452.0393	113086.6398	299883.5143	153344.447	212632.3584	212525.3267	149009.5022	254076.9133	199986.6721	196778.2365	253586.7141	156483.1624	209064.1141	297043.2923	254361.4105	266671.593	327118.5659	198491.7603	242905.7904	172795.6971	293748.3652	269256.0015	254576.9971	290270.4237	349709.6834	328498.3135	359424.5541	319282.6515	253436.7227	44684.77394	318449.9257	195958.2057	300302.4436	200050.5388	283063.5982	266530.8433	226588.9776	368794.1798	270022.1593	350891.8623	239648.5829	319432.7024	410972.8193	343436.9363	337134.6139	383502.6159	362115.4758
hsa-miR-1178-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1179	0	0.67771	0.861775	0	0.219178	0	0.800104	0	0	0	0	0	0	0	0	0.565712	0	0	0	0	0	0.505174	0	0.38616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.222286	0	1.380411	0.541173	0	0	0	0	0.367639	0	0	0	0.440599	0.914714	0	0.287121	0	0	0.296733	1.297949	0.372383	0	0.332179	0	0.853176	0	0.369293	0	0	0	0.442481	0	0	0	0.21986	0	0.668745	0.351111	0	0	0.956198	0.747928	0.53936	0.907296	0	0	0.605521	0	0.273478	0.237474	0	0.708727	0.764976	0	0	0	0.674182	0.547016	0	0	0	0
hsa-miR-1180-3p	15.323312	5.873486	28.653987	17.926688	13.479429	35.009965	26.403453	6.690818	6.019645	10.825832	4.773331	6.01129	6.193042	13.400186	10.578713	54.874062	68.73516	8.369314	3.929777	2.883012	11.314107	7.072432	16.448957	7.723184	8.59388	20.674196	14.270713	19.242067	30.251437	45.462113	18.771411	39.515541	17.883373	3.637564	7.160459	2.606542	8.958219	3.77953	18.334302	17.553626	6.902054	5.411726	7.4172	10.807401	7.387983	60.634288	8.088068	8.896932	1.746647	15.628426	5.287185	4.57357	16.718743	15.408822	102.358086	2.853641	8.011789	5.840772	13.778172	52.901359	11.958437	6.970674	11.517877	6.443426	3.323638	6.415634	2.074083	8.056611	6.637222	7.482502	2.014926	11.88785	4.177337	8.755637	14.043638	8.075556	6.592118	5.404066	7.649591	7.22997	4.314879	7.258366	19.761531	6.789876	4.54141	4.517148	3.281741	7.836649	9.094086	3.07115	5.73732	5.889146	9.791001	4.400906	4.045094	6.01718	1.974553	5.043963	7.129116	8.002906
hsa-miR-1181	0	0	0	0.134787	0.328767	0.128242	0	0	0.481572	0	0	0	0.952776	0	0	0	0	0	0	0	0.290105	0	0.30461	0	0	0	0	0.226377	0	0	0	0	0.308334	0	0	0.153326	0	0	0	0	0	0.541173	0	0	0.410443	0	0	0	0	0	0	0.457357	0	0	0	0	0	0	0.372383	0	0	0	0.426588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317572	0	0	0.457357	0	0	0	0	0.296733	0	0.372383	0	0	0	0	0	0	0	0	0	0	0	0	0.270178	0	0	0	0	0.299642	0	0	0	0	0	0	0	0.302761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1197	0	0	0	0	0	0	0	0	0.240786	0	0	0	0	0	0	0	0	0	0	0.288301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690205	0	0	0	0	0	0.367639	0	0.158786	0	0	0	0	0	0	0	0.296733	0.324487	0	0	0	0	0	0	0	0	0	0.710877	0	0	0	0.270178	0	0	0	0.351111	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236242	0	0	0	0	0	0	0	0	0	0
hsa-miR-1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-122-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-122-5p	0.364841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308334	0	0	0	0	0	0.611143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331064	0.095707	0	0	0	0	0	0	0.332179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1224-3p	0	0	0	0.134787	0	0	0.400052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1224-5p	0	0.225903	0	15.365732	0.438356	4.488457	4.400576	1.605796	0	0.416378	0	0	1.429164	0	0	4.525696	0	0.577194	0	0	0.290105	0	0.30461	0	1.074235	0	3.444656	1.358264	0	0	0.853246	0.790311	0.925002	3.637564	0	0.153326	0	0.472441	0	14.687728	2.070616	0	0	0	2.052217	0.878758	0	0	1.111503	0	0	0	0.165532	0.191414	1.190211	1.141457	0.296733	0.648975	0	0.801536	0.332179	0	0	0.379025	0.369293	0.534636	0	0.710877	0	0	0	0.270178	0	0	0	0.351111	0	0	0	0	0	1.360944	0	0	0	0	0	0.712423	1.929049	0.236242	0	0.535377	0	0.733485	0	0.547016	0	0	0	0
hsa-miR-1225-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492094	0	0	0	0	0	0	0	0	0	0	0	0.611143	0	0.690205	0	0	0	0	0	0	0	0	0	0	0	0.496596	0	0.396737	0.570728	0	0	0	0	0	0	0	0	0	0	0	0	0.442481	0	0	0	0	0	0	0	0	0.337754	0	0	0	0	0	0	0	0	0	0	0	0.236242	0	0	0	0	0	0	0	0.28022	0	0
hsa-miR-1225-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472441	0	0	0	0	0	0	0	0.878758	0	0	0	0	0	0	0	0	0	0	0	0	0	0.801536	0	0	0	0	0.369293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249309	0	0	0	0	0	0.41065	0	0.237474	0.275578	0.236242	0	0	0	0	0	0	0	0	0	0
hsa-miR-1226-3p	3.283566	1.35542	1.077218	3.639252	0.109589	1.025933	1.200156	0.535265	0.963143	4.580159	1.06074	1.753292	6.193042	1.165234	0.480851	0.565712	3.045229	1.442985	1.68419	0.288301	0.290105	1.010348	3.046103	0.965399	1.074235	2.538936	2.460468	0.905509	0.945358	0	2.559738	1.580622	0.616668	1.818782	3.068768	1.53326	1.493036	0	12.222868	2.865898	1.38041	0	2.567493	0.491246	0.410443	12.30261	1.102917	0.635495	0.317572	0.947177	1.762394	1.829428	0.496596	1.052777	3.967369	0.570728	1.780398	4.218336	0.372383	0	0.664358	0.278827	1.279764	1.895125	0.738586	2.67318	0.518521	0.710877	0	0.5986	2.014926	0.270178	0.21986	0	2.674979	0.702222	0.898925	1.013262	1.434298	0	0.53936	2.268239	0.658718	0.678988	1.513804	0.8213	0.820435	1.187371	0.551157	0.472485	1.147464	0	3.9164	0.733484	1.348365	0.547016	0.282079	0	0	0.615608
hsa-miR-1226-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611143	0	0	0	0	0	0	0	0	0	0.158786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1227-3p	0.364841	0	0.215444	0.134787	0	0	0	0	0	0.832756	0	0	0.952776	0	0	0	0	0	0	0	0	0	0	0	0	0.362705	0	0.226377	0	0	0	0	0	0	1.534384	0	0	0.944883	0.611143	0.358237	0	0	0	0	0	0	0	0	0	0	0	0.914714	0	0	0	0.570728	0	0.324487	0	0	0.332179	0	1.279764	0	0.369293	0.534636	0.518521	0.473918	0	0	0	0	0.43972	0	0	0.351111	0	0	0.956198	0.249309	0	0	0	1.357976	0	0	0	0	0.275578	0	0	0	0	0	0	0	0.282079	0	0	0
hsa-miR-1228-3p	0.729682	1.129516	0.646331	1.213084	1.205478	0.641208	0.800104	0.535266	0.240786	1.665512	0.265185	0.500941	0.476388	1.165234	0	1.697136	0.435033	0	0	0.576602	0	0.505174	1.218442	1.737716	0	0.362705	0.492094	0.452754	0	0	0	0	0.308334	0	0.511461	0.613304	0	1.417323	1.83343	1.432949	1.38041	0	0	0.491246	0	0.878758	0.735278	0.635495	0.635144	0	1.762394	0.457357	0	1.148484	1.983684	0.570728	0	6.16526	0	0.801536	0.332179	0.557654	1.279764	3.411225	0	4.811724	1.555562	0.236959	0.442481	0.8979	0	1.350892	0	0	1.33749	1.053333	1.498209	0.337754	0.478099	0	0	2.26824	0.658718	2.715951	0.605521	1.23195	1.093913	0.474948	1.377891	1.653696	1.147464	1.070754	2.610933	0.244495	1.348365	1.641049	0	1.12088	1.018446	0
hsa-miR-1228-5p	0.729682	0.225903	0	1.078297	0.657534	0.256483	0.800105	0	0.481572	1.665512	0.265185	0.25047	0.952776	0.582617	0	1.131424	0.435033	0.288597	0	0.576602	0.290105	1.515521	0.609221	1.351557	1.074235	1.088115	0.984187	0.452754	0.472679	0	0	0	0	1.818782	1.022922	0.306652	0.497679	1.889765	1.222287	0	2.760821	1.082345	0.855831	0.491246	0.410443	1.757516	0.367639	0	0.476358	0	4.405987	0	0	0.382828	0.396737	0	0.296733	3.569361	0	0	0.332179	0	0.426588	3.0322	0.369293	2.138544	0	0	0	0.2993	0.671642	0	0	0	0.668745	2.106666	0.299642	0.337754	0.956199	0.249309	0	1.814592	1.317436	2.036963	0.908283	0.8213	0	0.237474	0.551156	0.472484	0.382488	0.535377	1.305466	0.48899	0	0.547016	0	0.28022	0	0
hsa-miR-1229-3p	0.729682	0.451806	0	8.087226	0.109589	0	1.200157	0.267633	0	4.580159	0	0	0.476388	1.747851	0	2.82856	2.175164	0.865791	1.122794	0	0.58021	0	0.30461	3.282354	0	1.45082	2.952562	1.131887	2.836073	0.590417	0.853246	0.790311	0.308334	2.728173	0	0.153326	0.497679	0.944882	2.444573	2.865898	0.690205	1.082346	4.279154	0	0	11.423851	0.735279	0	0.158786	0.473589	0.881198	0	0.165532	0.095707	0	0	0.890199	0.648975	0.744766	3.206143	0.664358	0	0.426588	0.379025	0	1.603908	1.037041	0.236959	0.442481	0.2993	0	0.270178	0.21986	0	0	0.702222	0.299642	0	0	0.249309	0	1.360944	0.658718	0	0.605522	0	0.273478	0.237474	0.275578	0	0.764976	0	0	0.244495	0.337091	0	0	0.56044	0	0.615608
hsa-miR-1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1234-3p	0	0	0	0	0	0.128242	0.400052	0	0	0	0	0.25047	0.476388	0	0	0	0	0	0.561397	0	0	0	0	0.19308	0	0	0	0	0	0	0	0	0	0	0	0.153326	0.497679	0	0	0	0	0	0.285277	0	0	0.878758	0	0	0	1.420766	0	0	0	0	0.396737	0	0.296733	0	0	0	0	0	0	0	0	0	0.518521	0	0.442481	0	0	0	0	0	0	0	0	0	0	0.498619	0	0	0	0	0	0	0.273478	0	0	0	0	0	0	0	0.337091	0	0	0	0	0
hsa-miR-1236-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1237-3p	0	0	0	0.134787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561397	0	0	0	0.30461	0.19308	1.074235	0	0	0	0	0	0	0	0	0	0.511461	0	0	0	0	0	0	0.541173	0	0.491246	0	0.878758	0	0	0	0	0	0.457357	0	0	0.396737	0	0.296733	0	0.372383	0	0	0	0	0.379025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535377	0	0	0	0	0.282079	0	0	0
hsa-miR-1238-3p	0	0	0	0	0.109589	0.128242	0	0.267633	0	0	0	0	0	0	0	0	0	0	0.561397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1243	0	0	0	0	0.109589	0.128242	0.400052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382828	0	0	0	0.324487	0	0	0	0.278827	0	0	0	0	0	0	0.442481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41065	0	0	0	0.236242	0	0	0.652733	0	0	0	0.282079	0	0.509223	0
hsa-miR-1245a	0	0	0	0.134787	0	0	0	0	0	0	0.265185	0	0	0	0	0	0	0	0	0	0	0.505174	0	0.19308	0	0	0	0	0	0	0	0	0	0	0	0.153326	0	0	0	0	0.690205	0	0	0	0	0	0	0	0.317572	0	0	0	0	0	0	0.570728	0	0	0	0	0.332179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237474	0	0	0	0	0	0	0	0	0	0.28022	0	0
hsa-miR-1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p	0.729682	2.936742	13.572941	0.134787	5.917798	2.693075	4.800628	3.746858	1.444715	9.576698	7.955553	1.502822	4.287491	4.078318	20.195724	8.48568	4.78536	5.483343	7.859553	11.820348	6.962528	20.206949	14.925906	1.158478	2.14847	3.264347	0.492094	9.05509	2.836072	2.952085	2.559738	1.580622	0.616668	0	0.511461	9.812862	1.493036	4.251972	3.66686	17.553626	16.56493	3.788208	14.549123	2.947474	17.238625	1.757516	5.514592	3.177476	5.875087	1.420766	22.029934	37.045913	30.457908	13.877511	178.134807	5.707283	7.418323	14.277443	11.543874	154.696399	19.598549	12.547212	23.88893	24.257603	6.647276	35.285986	14.000055	14.454506	7.964665	6.883903	16.119412	8.105352	10.113549	22.983549	30.093511	9.831112	12.884594	19.927497	22.470675	6.731352	7.011677	16.331322	7.904613	17.653678	7.569017	6.981047	6.290003	19.947836	6.889459	11.812115	11.47464	8.566031	22.845669	23.715987	16.854561	16.41049	9.026531	16.532991	5.601449	25.239933
hsa-miR-1248	0.364841	1.129517	1.077219	0.134787	1.643834	0	0	0.535266	0.481572	0.832756	0.265185	0.25047	0.952776	0	0	0.565712	0	0.288597	1.684191	0.288301	0.58021	0.505174	0	0.57924	2.14847	0.362705	0.492094	0.226377	0	1.180834	0.853246	0.790311	0	0	0	0	0	0	0	0	0.690205	1.082346	0	0	0	1.757516	0	0.635495	0.158786	0	0.440599	0	0	0	0.793474	0	0.296733	0	0.372383	0	1.328716	0.278827	1.279764	0	0	0.534636	0	0.236959	0	0.2993	0	0.540356	0.21986	0	0	0.702222	0	0.337754	0	0.249309	0	0	0	0	0	0	0	0	0	0.472485	0	0	0	0	0	0	0	0	0	0
hsa-miR-1249	1.094522	8.810229	8.186854	1.617446	0.9863	1.282417	2.400313	3.479224	0.722358	1.665512	1.325925	1.753292	1.429164	8.156637	7.212761	3.959984	1.74013	1.731582	5.05257	1.441506	4.351579	2.525868	1.218441	4.82699	8.59388	4.352462	0.492094	2.49015	2.836073	1.180834	0	2.370932	2.158338	1.818782	3.068768	1.686586	3.483752	5.669295	6.111434	2.865898	4.831437	5.9529	2.567493	5.894947	1.23133	4.393789	4.779313	1.906485	2.064219	3.788711	5.727783	2.744142	1.820853	2.105554	3.570631	1.712184	3.264063	3.244872	5.213362	6.412285	13.619331	4.740059	2.559528	10.233676	5.908689	8.554178	3.111125	3.080469	7.079702	5.088102	3.35821	4.593032	1.978739	6.566728	3.343724	8.075556	2.397134	1.351016	3.346695	3.24102	1.07872	1.814592	4.611024	6.110889	4.541411	3.69585	3.28174	4.037061	2.480204	4.016118	3.059904	1.606131	11.096468	3.422925	3.03382	3.829114	2.538711	1.401101	3.055336	7.387297
hsa-miR-1250-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870065	0	0	0	0	0	0	0.579239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2993	0	0	0	0	0	0	0.299642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535377	0	0	0	0	0	0	0	0
hsa-miR-1251-5p	0.364841	0.225903	0	0	0	0.128242	0	0	0	0	1.06074	0.75141	1.905552	1.165234	0	0	38.282873	1.442985	0	0	1.740632	0	32.897914	3.668512	0	1.088115	3.444655	0.452755	17.96179	0.590417	0.853246	0	0	0.909391	2.557306	0	0.995358	0	4.889147	0.358237	0	0	0	0	7.798424	0	0.735278	0	0.317572	0.473589	0	0.457357	0.165532	0	1.19021	0.570728	2.373864	0	2.979064	0.801536	0	0	0	0	1.477172	0	0	0	0.442481	0	0	1.350892	0.21986	0	0	0	0	0.337754	0	0	0	0	0	0	0	0	0.273478	0	0	0.236242	0	0	0	0.244495	0	0	0.282079	0	0	0
hsa-miR-1252-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1255a	0	0	0	0	0.109589	0.128242	0	0	0	0	0	0	0	1.747851	0	0	0	0	0	0	0.290105	0	0.30461	0	1.074235	0	0.492094	0	0	0	0	0	0.308334	0	0	0	0	0	0	0	0.690205	0.541173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324487	0	0	0	0	0	0	0.369293	0	0	0	0	0	0	0	0	1.094455	0	0	0	0.337754	0	0	0	0	0	0	0	0	0	0	0	0.236242	0	0	0	0	0	0	0	0	0	0
hsa-miR-1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237474	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1257	0	0	0	0.134787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1258	0	0	0	0.134787	3.616433	0.641209	1.200157	1.070531	0.963143	3.331024	0.795555	0.751411	1.905552	0.582617	3.846805	1.131424	0.870066	2.597373	0.561397	1.729807	0.870316	2.020695	2.132271	0.965399	3.222705	0.72541	0	0	0	0.590417	0.853246	0	0.308334	0	0	1.379934	0.995358	0	0	0.716474	6.211847	0	0.570554	0.982492	2.873103	0	4.044031	1.27099	2.064218	0	1.321796	4.116213	20.360449	11.006303	7.934738	2.853641	3.857529	6.814234	1.861915	0.801536	3.986146	5.855367	5.545644	6.0644	0.369293	2.67318	1.555563	7.108773	3.53985	3.2923	5.373137	1.350891	1.539019	8.755639	1.33749	8.075555	2.097491	2.702032	0.956198	6.232732	3.775519	2.26824	0.658718	9.505829	2.422087	2.4639	16.682181	10.21139	2.204626	5.433573	10.327176	5.35377	28.720269	4.889895	3.033822	1.094032	2.538711	9.807706	29.534912	7.387298
